actual,cleared,data_year,offense,ori,state_abbr
0,0,2015,robbery,AK0015000,AK
0,0,2015,violent-crime,AK0015000,AK
0,0,2016,aggravated-assault,AK0015000,AK
0,0,2016,arson,AK0015000,AK
0,0,2016,burglary,AK0015000,AK
0,0,2016,homicide,AK0015000,AK
0,0,2016,human-trafficing,AK0015000,AK
0,0,2016,larceny,AK0015000,AK
0,0,2016,motor-vehicle-theft,AK0015000,AK
0,0,2016,property-crime,AK0015000,AK
0,0,2016,rape,AK0015000,AK
0,0,2016,rape-legacy,AK0015000,AK
0,0,2016,robbery,AK0015000,AK
0,0,2016,violent-crime,AK0015000,AK
0,0,2017,aggravated-assault,AK0015000,AK
0,0,2017,arson,AK0015000,AK
0,0,2017,burglary,AK0015000,AK
0,0,2017,homicide,AK0015000,AK
0,0,2017,human-trafficing,AK0015000,AK
0,0,2017,larceny,AK0015000,AK
0,0,2017,motor-vehicle-theft,AK0015000,AK
0,0,2017,property-crime,AK0015000,AK
0,0,2017,rape,AK0015000,AK
0,0,2017,rape-legacy,AK0015000,AK
0,0,2017,robbery,AK0015000,AK
0,0,2017,violent-crime,AK0015000,AK
7,5,2014,aggravated-assault,AK0013300,AK
0,0,2014,arson,AK0013300,AK
1,1,2014,burglary,AK0013300,AK
1,1,2014,homicide,AK0013300,AK
0,0,2014,human-trafficing,AK0013300,AK
36,5,2014,larceny,AK0013300,AK
8,3,2014,motor-vehicle-theft,AK0013300,AK
45,9,2014,property-crime,AK0013300,AK
1,0,2014,rape,AK0013300,AK
0,0,2014,rape-legacy,AK0013300,AK
1,1,2014,robbery,AK0013300,AK
10,7,2014,violent-crime,AK0013300,AK
8,6,2015,aggravated-assault,AK0013300,AK
0,0,2015,arson,AK0013300,AK
3,3,2015,burglary,AK0013300,AK
0,0,2015,homicide,AK0013300,AK
0,0,2015,human-trafficing,AK0013300,AK
41,9,2015,larceny,AK0013300,AK
6,3,2015,motor-vehicle-theft,AK0013300,AK
50,15,2015,property-crime,AK0013300,AK
2,1,2015,rape,AK0013300,AK
0,0,2015,rape-legacy,AK0013300,AK
0,0,2015,robbery,AK0013300,AK
10,7,2015,violent-crime,AK0013300,AK
15,15,2016,aggravated-assault,AK0013300,AK
0,0,2016,arson,AK0013300,AK
5,1,2016,burglary,AK0013300,AK
0,0,2016,homicide,AK0013300,AK
0,0,2016,human-trafficing,AK0013300,AK
15,6,2016,larceny,AK0013300,AK
9,6,2016,motor-vehicle-theft,AK0013300,AK
29,13,2016,property-crime,AK0013300,AK
1,0,2016,rape,AK0013300,AK
0,0,2016,rape-legacy,AK0013300,AK
0,0,2016,robbery,AK0013300,AK
16,15,2016,violent-crime,AK0013300,AK
15,10,2017,aggravated-assault,AK0013300,AK
0,0,2017,arson,AK0013300,AK
6,1,2017,burglary,AK0013300,AK
0,0,2017,homicide,AK0013300,AK
0,0,2017,human-trafficing,AK0013300,AK
21,7,2017,larceny,AK0013300,AK
2,2,2017,motor-vehicle-theft,AK0013300,AK
29,10,2017,property-crime,AK0013300,AK
0,0,2017,rape,AK0013300,AK
0,0,2017,rape-legacy,AK0013300,AK
0,0,2017,robbery,AK0013300,AK
15,10,2017,violent-crime,AK0013300,AK
0,0,2014,aggravated-assault,AK0012700,AK
0,0,2014,arson,AK0012700,AK
2,1,2014,burglary,AK0012700,AK
0,0,2014,homicide,AK0012700,AK
0,0,2014,human-trafficing,AK0012700,AK
133,8,2014,larceny,AK0012700,AK
4,0,2014,motor-vehicle-theft,AK0012700,AK
139,9,2014,property-crime,AK0012700,AK
0,0,2014,rape,AK0012700,AK
0,0,2014,rape-legacy,AK0012700,AK
0,0,2014,robbery,AK0012700,AK
0,0,2014,violent-crime,AK0012700,AK
3,3,2015,aggravated-assault,AK0012700,AK
0,0,2015,arson,AK0012700,AK
7,2,2015,burglary,AK0012700,AK
0,0,2015,homicide,AK0012700,AK
0,0,2015,human-trafficing,AK0012700,AK
107,11,2015,larceny,AK0012700,AK
7,2,2015,motor-vehicle-theft,AK0012700,AK
121,15,2015,property-crime,AK0012700,AK
0,0,2015,rape,AK0012700,AK
0,0,2015,rape-legacy,AK0012700,AK
2,2,2015,robbery,AK0012700,AK
5,5,2015,violent-crime,AK0012700,AK
8,8,2016,aggravated-assault,AK0012700,AK
0,0,2016,arson,AK0012700,AK
5,1,2016,burglary,AK0012700,AK
0,0,2016,homicide,AK0012700,AK
0,0,2016,human-trafficing,AK0012700,AK
145,15,2016,larceny,AK0012700,AK
33,2,2016,motor-vehicle-theft,AK0012700,AK
183,18,2016,property-crime,AK0012700,AK
0,0,2016,rape,AK0012700,AK
0,0,2016,rape-legacy,AK0012700,AK
1,0,2016,robbery,AK0012700,AK
9,8,2016,violent-crime,AK0012700,AK
4,3,2017,aggravated-assault,AK0012700,AK
0,0,2017,arson,AK0012700,AK
5,1,2017,burglary,AK0012700,AK
0,0,2017,homicide,AK0012700,AK
0,0,2017,human-trafficing,AK0012700,AK
124,20,2017,larceny,AK0012700,AK
103,10,2017,motor-vehicle-theft,AK0012700,AK
232,31,2017,property-crime,AK0012700,AK
0,0,2017,rape,AK0012700,AK
0,0,2017,rape-legacy,AK0012700,AK
1,1,2017,robbery,AK0012700,AK
5,4,2017,violent-crime,AK0012700,AK
1705,1035,2014,aggravated-assault,AK0010100,AK
81,19,2014,arson,AK0010100,AK
1375,133,2014,burglary,AK0010100,AK
12,9,2014,homicide,AK0010100,AK
0,0,2014,human-trafficing,AK0010100,AK
9217,1713,2014,larceny,AK0010100,AK
939,143,2014,motor-vehicle-theft,AK0010100,AK
11531,1989,2014,property-crime,AK0010100,AK
392,78,2014,rape,AK0010100,AK
0,0,2014,rape-legacy,AK0010100,AK
496,156,2014,robbery,AK0010100,AK
2605,1278,2014,violent-crime,AK0010100,AK
2062,1142,2015,aggravated-assault,AK0010100,AK
106,30,2015,arson,AK0010100,AK
1685,168,2015,burglary,AK0010100,AK
26,21,2015,homicide,AK0010100,AK
0,0,2015,human-trafficing,AK0010100,AK
8962,1603,2015,larceny,AK0010100,AK
1154,214,2015,motor-vehicle-theft,AK0010100,AK
11801,1985,2015,property-crime,AK0010100,AK
517,69,2015,rape,AK0010100,AK
0,0,2015,rape-legacy,AK0010100,AK
621,213,2015,robbery,AK0010100,AK
3226,1445,2015,violent-crime,AK0010100,AK
2157,1208,2016,aggravated-assault,AK0010100,AK
69,19,2016,arson,AK0010100,AK
2008,209,2016,burglary,AK0010100,AK
28,20,2016,homicide,AK0010100,AK
0,0,2016,human-trafficing,AK0010100,AK
10599,1481,2016,larceny,AK0010100,AK
2042,338,2016,motor-vehicle-theft,AK0010100,AK
14649,2028,2016,property-crime,AK0010100,AK
542,80,2016,rape,AK0010100,AK
0,0,2016,rape-legacy,AK0010100,AK
695,205,2016,robbery,AK0010100,AK
3422,1513,2016,violent-crime,AK0010100,AK
2368,1348,2017,aggravated-assault,AK0010100,AK
62,14,2017,arson,AK0010100,AK
2216,250,2017,burglary,AK0010100,AK
27,28,2017,homicide,AK0010100,AK
0,0,2017,human-trafficing,AK0010100,AK
10721,1358,2017,larceny,AK0010100,AK
3104,497,2017,motor-vehicle-theft,AK0010100,AK
16041,2105,2017,property-crime,AK0010100,AK
391,58,2017,rape,AK0010100,AK
0,0,2017,rape-legacy,AK0010100,AK
778,216,2017,robbery,AK0010100,AK
3564,1650,2017,violent-crime,AK0010100,AK
0,0,2014,aggravated-assault,AK0014300,AK
0,0,2014,arson,AK0014300,AK
4,1,2014,burglary,AK0014300,AK
0,0,2014,homicide,AK0014300,AK
0,0,2014,human-trafficing,AK0014300,AK
75,5,2014,larceny,AK0014300,AK
6,0,2014,motor-vehicle-theft,AK0014300,AK
85,6,2014,property-crime,AK0014300,AK
1,0,2014,rape,AK0014300,AK
0,0,2014,rape-legacy,AK0014300,AK
3,0,2014,robbery,AK0014300,AK
4,0,2014,violent-crime,AK0014300,AK
3,0,2015,aggravated-assault,AK0014300,AK
0,0,2015,arson,AK0014300,AK
4,1,2015,burglary,AK0014300,AK
0,0,2015,homicide,AK0014300,AK
0,0,2015,human-trafficing,AK0014300,AK
88,6,2015,larceny,AK0014300,AK
3,0,2015,motor-vehicle-theft,AK0014300,AK
95,7,2015,property-crime,AK0014300,AK
1,0,2015,rape,AK0014300,AK
0,0,2015,rape-legacy,AK0014300,AK
0,0,2015,robbery,AK0014300,AK
4,0,2015,violent-crime,AK0014300,AK
4,0,2016,aggravated-assault,AK0014300,AK
1,0,2016,arson,AK0014300,AK
7,0,2016,burglary,AK0014300,AK
0,0,2016,homicide,AK0014300,AK
0,0,2016,human-trafficing,AK0014300,AK
120,0,2016,larceny,AK0014300,AK
12,0,2016,motor-vehicle-theft,AK0014300,AK
139,0,2016,property-crime,AK0014300,AK
0,0,2016,rape,AK0014300,AK
0,0,2016,rape-legacy,AK0014300,AK
0,0,2016,robbery,AK0014300,AK
4,0,2016,violent-crime,AK0014300,AK
1,0,2017,aggravated-assault,AK0014300,AK
0,0,2017,arson,AK0014300,AK
3,1,2017,burglary,AK0014300,AK
0,0,2017,homicide,AK0014300,AK
0,0,2017,human-trafficing,AK0014300,AK
65,9,2017,larceny,AK0014300,AK
8,1,2017,motor-vehicle-theft,AK0014300,AK
76,11,2017,property-crime,AK0014300,AK
0,0,2017,rape,AK0014300,AK
0,0,2017,rape-legacy,AK0014300,AK
1,0,2017,robbery,AK0014300,AK
2,0,2017,violent-crime,AK0014300,AK
33,27,2014,aggravated-assault,AK0011300,AK
1,1,2014,arson,AK0011300,AK
37,5,2014,burglary,AK0011300,AK
0,0,2014,homicide,AK0011300,AK
0,0,2014,human-trafficing,AK0011300,AK
77,22,2014,larceny,AK0011300,AK
37,8,2014,motor-vehicle-theft,AK0011300,AK
151,35,2014,property-crime,AK0011300,AK
22,10,2014,rape,AK0011300,AK
0,0,2014,rape-legacy,AK0011300,AK
1,0,2014,robbery,AK0011300,AK
56,37,2014,violent-crime,AK0011300,AK
63,34,2015,aggravated-assault,AK0011300,AK
7,6,2015,arson,AK0011300,AK
58,11,2015,burglary,AK0011300,AK
2,2,2015,homicide,AK0011300,AK
0,0,2015,human-trafficing,AK0011300,AK
76,21,2015,larceny,AK0011300,AK
38,7,2015,motor-vehicle-theft,AK0011300,AK
172,39,2015,property-crime,AK0011300,AK
20,6,2015,rape,AK0011300,AK
0,0,2015,rape-legacy,AK0011300,AK
9,0,2015,robbery,AK0011300,AK
94,42,2015,violent-crime,AK0011300,AK
91,56,2016,aggravated-assault,AK0011300,AK
3,1,2016,arson,AK0011300,AK
49,20,2016,burglary,AK0011300,AK
0,0,2016,homicide,AK0011300,AK
0,0,2016,human-trafficing,AK0011300,AK
116,21,2016,larceny,AK0011300,AK
52,6,2016,motor-vehicle-theft,AK0011300,AK
217,47,2016,property-crime,AK0011300,AK
37,5,2016,rape,AK0011300,AK
0,0,2016,rape-legacy,AK0011300,AK
13,5,2016,robbery,AK0011300,AK
141,66,2016,violent-crime,AK0011300,AK
45,2,2017,aggravated-assault,AK0011300,AK
1,0,2017,arson,AK0011300,AK
35,0,2017,burglary,AK0011300,AK
1,1,2017,homicide,AK0011300,AK
0,0,2017,human-trafficing,AK0011300,AK
28,2,2017,larceny,AK0011300,AK
12,2,2017,motor-vehicle-theft,AK0011300,AK
75,4,2017,property-crime,AK0011300,AK
31,2,2017,rape,AK0011300,AK
0,0,2017,rape-legacy,AK0011300,AK
14,0,2017,robbery,AK0011300,AK
91,5,2017,violent-crime,AK0011300,AK
0,0,2014,aggravated-assault,AK0014600,AK
1,0,2014,arson,AK0014600,AK
3,2,2014,burglary,AK0014600,AK
0,0,2014,homicide,AK0014600,AK
0,0,2014,human-trafficing,AK0014600,AK
1,0,2014,larceny,AK0014600,AK
8,2,2014,motor-vehicle-theft,AK0014600,AK
12,4,2014,property-crime,AK0014600,AK
0,0,2014,rape,AK0014600,AK
0,0,2014,rape-legacy,AK0014600,AK
0,0,2014,robbery,AK0014600,AK
0,0,2014,violent-crime,AK0014600,AK
0,0,2015,aggravated-assault,AK0014600,AK
0,0,2015,arson,AK0014600,AK
1,0,2015,burglary,AK0014600,AK
0,0,2015,homicide,AK0014600,AK
0,0,2015,human-trafficing,AK0014600,AK
3,0,2015,larceny,AK0014600,AK
2,0,2015,motor-vehicle-theft,AK0014600,AK
6,0,2015,property-crime,AK0014600,AK
0,0,2015,rape,AK0014600,AK
0,0,2015,rape-legacy,AK0014600,AK
0,0,2015,robbery,AK0014600,AK
0,0,2015,violent-crime,AK0014600,AK
0,0,2016,aggravated-assault,AK0014600,AK
0,0,2016,arson,AK0014600,AK
4,0,2016,burglary,AK0014600,AK
0,0,2016,homicide,AK0014600,AK
0,0,2016,human-trafficing,AK0014600,AK
11,4,2016,larceny,AK0014600,AK
6,1,2016,motor-vehicle-theft,AK0014600,AK
21,5,2016,property-crime,AK0014600,AK
0,0,2016,rape,AK0014600,AK
0,0,2016,rape-legacy,AK0014600,AK
0,0,2016,robbery,AK0014600,AK
0,0,2016,violent-crime,AK0014600,AK
0,0,2017,aggravated-assault,AK0014600,AK
0,0,2017,arson,AK0014600,AK
3,0,2017,burglary,AK0014600,AK
0,0,2017,homicide,AK0014600,AK
0,0,2017,human-trafficing,AK0014600,AK
3,0,2017,larceny,AK0014600,AK
9,2,2017,motor-vehicle-theft,AK0014600,AK
15,2,2017,property-crime,AK0014600,AK
0,0,2017,rape,AK0014600,AK
0,0,2017,rape-legacy,AK0014600,AK
0,0,2017,robbery,AK0014600,AK
0,0,2017,violent-crime,AK0014600,AK
31,31,2014,aggravated-assault,AK0013000,AK
1,0,2014,arson,AK0013000,AK
12,8,2014,burglary,AK0013000,AK
0,0,2014,homicide,AK0013000,AK
0,0,2014,human-trafficing,AK0013000,AK
28,15,2014,larceny,AK0013000,AK
7,5,2014,motor-vehicle-theft,AK0013000,AK
47,28,2014,property-crime,AK0013000,AK
11,11,2014,rape,AK0013000,AK
0,0,2014,rape-legacy,AK0013000,AK
2,1,2014,robbery,AK0013000,AK
44,43,2014,violent-crime,AK0013000,AK
25,22,2015,aggravated-assault,AK0013000,AK
0,0,2015,arson,AK0013000,AK
11,4,2015,burglary,AK0013000,AK
0,0,2015,homicide,AK0013000,AK
0,0,2015,human-trafficing,AK0013000,AK
41,34,2015,larceny,AK0013000,AK
4,3,2015,motor-vehicle-theft,AK0013000,AK
56,41,2015,property-crime,AK0013000,AK
15,13,2015,rape,AK0013000,AK
0,0,2015,rape-legacy,AK0013000,AK
3,2,2015,robbery,AK0013000,AK
43,37,2015,violent-crime,AK0013000,AK
36,35,2016,aggravated-assault,AK0013000,AK
1,0,2016,arson,AK0013000,AK
13,9,2016,burglary,AK0013000,AK
0,0,2016,homicide,AK0013000,AK
0,0,2016,human-trafficing,AK0013000,AK
42,40,2016,larceny,AK0013000,AK
6,7,2016,motor-vehicle-theft,AK0013000,AK
61,56,2016,property-crime,AK0013000,AK
14,10,2016,rape,AK0013000,AK
0,0,2016,rape-legacy,AK0013000,AK
1,1,2016,robbery,AK0013000,AK
51,46,2016,violent-crime,AK0013000,AK
26,24,2017,aggravated-assault,AK0013000,AK
0,0,2017,arson,AK0013000,AK
18,18,2017,burglary,AK0013000,AK
0,0,2017,homicide,AK0013000,AK
0,0,2017,human-trafficing,AK0013000,AK
34,31,2017,larceny,AK0013000,AK
8,8,2017,motor-vehicle-theft,AK0013000,AK
60,57,2017,property-crime,AK0013000,AK
10,8,2017,rape,AK0013000,AK
0,0,2017,rape-legacy,AK0013000,AK
3,1,2017,robbery,AK0013000,AK
39,33,2017,violent-crime,AK0013000,AK
0,0,2014,aggravated-assault,AK0012600,AK
0,0,2014,arson,AK0012600,AK
1,0,2014,burglary,AK0012600,AK
0,0,2014,homicide,AK0012600,AK
0,0,2014,human-trafficing,AK0012600,AK
11,1,2014,larceny,AK0012600,AK
4,2,2014,motor-vehicle-theft,AK0012600,AK
16,3,2014,property-crime,AK0012600,AK
0,0,2014,rape,AK0012600,AK
0,0,2014,rape-legacy,AK0012600,AK
0,0,2014,robbery,AK0012600,AK
0,0,2014,violent-crime,AK0012600,AK
0,0,2015,aggravated-assault,AK0012600,AK
0,0,2015,arson,AK0012600,AK
0,0,2015,burglary,AK0012600,AK
0,0,2015,homicide,AK0012600,AK
0,0,2015,human-trafficing,AK0012600,AK
17,1,2015,larceny,AK0012600,AK
0,0,2015,motor-vehicle-theft,AK0012600,AK
17,1,2015,property-crime,AK0012600,AK
0,0,2015,rape,AK0012600,AK
0,0,2015,rape-legacy,AK0012600,AK
0,0,2015,robbery,AK0012600,AK
0,0,2015,violent-crime,AK0012600,AK
0,0,2016,aggravated-assault,AK0012600,AK
1,1,2016,arson,AK0012600,AK
1,0,2016,burglary,AK0012600,AK
0,0,2016,homicide,AK0012600,AK
0,0,2016,human-trafficing,AK0012600,AK
9,3,2016,larceny,AK0012600,AK
3,2,2016,motor-vehicle-theft,AK0012600,AK
13,5,2016,property-crime,AK0012600,AK
1,0,2016,rape,AK0012600,AK
0,0,2016,rape-legacy,AK0012600,AK
0,0,2016,robbery,AK0012600,AK
1,0,2016,violent-crime,AK0012600,AK
0,0,2017,aggravated-assault,AK0012600,AK
1,0,2017,arson,AK0012600,AK
0,0,2017,burglary,AK0012600,AK
0,0,2017,homicide,AK0012600,AK
0,0,2017,human-trafficing,AK0012600,AK
14,2,2017,larceny,AK0012600,AK
2,1,2017,motor-vehicle-theft,AK0012600,AK
16,3,2017,property-crime,AK0012600,AK
0,0,2017,rape,AK0012600,AK
0,0,2017,rape-legacy,AK0012600,AK
0,0,2017,robbery,AK0012600,AK
0,0,2017,violent-crime,AK0012600,AK
119,76,2014,aggravated-assault,AK0010200,AK
1,1,2014,arson,AK0010200,AK
155,16,2014,burglary,AK0010200,AK
4,4,2014,homicide,AK0010200,AK
0,0,2014,human-trafficing,AK0010200,AK
969,345,2014,larceny,AK0010200,AK
123,31,2014,motor-vehicle-theft,AK0010200,AK
1247,392,2014,property-crime,AK0010200,AK
39,2,2014,rape,AK0010200,AK
0,0,2014,rape-legacy,AK0010200,AK
52,15,2014,robbery,AK0010200,AK
214,97,2014,violent-crime,AK0010200,AK
118,59,2015,aggravated-assault,AK0010200,AK
7,5,2015,arson,AK0010200,AK
149,18,2015,burglary,AK0010200,AK
1,1,2015,homicide,AK0010200,AK
0,0,2015,human-trafficing,AK0010200,AK
938,285,2015,larceny,AK0010200,AK
105,18,2015,motor-vehicle-theft,AK0010200,AK
1192,321,2015,property-crime,AK0010200,AK
14,6,2015,rape,AK0010200,AK
0,0,2015,rape-legacy,AK0010200,AK
24,9,2015,robbery,AK0010200,AK
157,75,2015,violent-crime,AK0010200,AK
154,85,2016,aggravated-assault,AK0010200,AK
4,2,2016,arson,AK0010200,AK
157,29,2016,burglary,AK0010200,AK
7,2,2016,homicide,AK0010200,AK
0,0,2016,human-trafficing,AK0010200,AK
1069,310,2016,larceny,AK0010200,AK
124,26,2016,motor-vehicle-theft,AK0010200,AK
1350,365,2016,property-crime,AK0010200,AK
31,2,2016,rape,AK0010200,AK
0,0,2016,rape-legacy,AK0010200,AK
31,11,2016,robbery,AK0010200,AK
223,100,2016,violent-crime,AK0010200,AK
131,63,2017,aggravated-assault,AK0010200,AK
6,1,2017,arson,AK0010200,AK
164,27,2017,burglary,AK0010200,AK
10,6,2017,homicide,AK0010200,AK
0,0,2017,human-trafficing,AK0010200,AK
1121,299,2017,larceny,AK0010200,AK
208,44,2017,motor-vehicle-theft,AK0010200,AK
1493,370,2017,property-crime,AK0010200,AK
24,4,2017,rape,AK0010200,AK
0,0,2017,rape-legacy,AK0010200,AK
40,12,2017,robbery,AK0010200,AK
205,85,2017,violent-crime,AK0010200,AK
8,3,2014,aggravated-assault,AK0013200,AK
1,0,2014,arson,AK0013200,AK
19,3,2014,burglary,AK0013200,AK
0,0,2014,homicide,AK0013200,AK
0,0,2014,human-trafficing,AK0013200,AK
47,6,2014,larceny,AK0013200,AK
3,1,2014,motor-vehicle-theft,AK0013200,AK
69,10,2014,property-crime,AK0013200,AK
-1,0,2014,rape,AK0013200,AK
0,0,2014,rape-legacy,AK0013200,AK
3,1,2014,robbery,AK0013200,AK
10,4,2014,violent-crime,AK0013200,AK
6,6,2015,aggravated-assault,AK0013200,AK
0,0,2015,arson,AK0013200,AK
8,2,2015,burglary,AK0013200,AK
0,0,2015,homicide,AK0013200,AK
0,0,2015,human-trafficing,AK0013200,AK
98,34,2015,larceny,AK0013200,AK
11,2,2015,motor-vehicle-theft,AK0013200,AK
117,38,2015,property-crime,AK0013200,AK
0,0,2015,rape,AK0013200,AK
0,0,2015,rape-legacy,AK0013200,AK
3,0,2015,robbery,AK0013200,AK
9,6,2015,violent-crime,AK0013200,AK
2,0,2016,aggravated-assault,AK0013200,AK
1,1,2016,arson,AK0013200,AK
14,3,2016,burglary,AK0013200,AK
0,0,2016,homicide,AK0013200,AK
0,0,2016,human-trafficing,AK0013200,AK
67,21,2016,larceny,AK0013200,AK
7,0,2016,motor-vehicle-theft,AK0013200,AK
88,24,2016,property-crime,AK0013200,AK
1,0,2016,rape,AK0013200,AK
0,0,2016,rape-legacy,AK0013200,AK
1,1,2016,robbery,AK0013200,AK
4,1,2016,violent-crime,AK0013200,AK
3,3,2017,aggravated-assault,AK0013200,AK
1,0,2017,arson,AK0013200,AK
6,0,2017,burglary,AK0013200,AK
0,0,2017,homicide,AK0013200,AK
0,0,2017,human-trafficing,AK0013200,AK
58,11,2017,larceny,AK0013200,AK
2,2,2017,motor-vehicle-theft,AK0013200,AK
66,13,2017,property-crime,AK0013200,AK
1,0,2017,rape,AK0013200,AK
0,0,2017,rape-legacy,AK0013200,AK
1,0,2017,robbery,AK0013200,AK
5,3,2017,violent-crime,AK0013200,AK
1,0,2014,aggravated-assault,AK0014200,AK
0,0,2014,arson,AK0014200,AK
4,0,2014,burglary,AK0014200,AK
0,0,2014,homicide,AK0014200,AK
0,0,2014,human-trafficing,AK0014200,AK
55,6,2014,larceny,AK0014200,AK
0,0,2014,motor-vehicle-theft,AK0014200,AK
59,6,2014,property-crime,AK0014200,AK
0,0,2014,rape,AK0014200,AK
0,0,2014,rape-legacy,AK0014200,AK
0,0,2014,robbery,AK0014200,AK
1,0,2014,violent-crime,AK0014200,AK
1,1,2015,aggravated-assault,AK0014200,AK
0,0,2015,arson,AK0014200,AK
3,1,2015,burglary,AK0014200,AK
0,0,2015,homicide,AK0014200,AK
0,0,2015,human-trafficing,AK0014200,AK
44,6,2015,larceny,AK0014200,AK
3,0,2015,motor-vehicle-theft,AK0014200,AK
50,7,2015,property-crime,AK0014200,AK
2,2,2015,rape,AK0014200,AK
0,0,2015,rape-legacy,AK0014200,AK
0,0,2015,robbery,AK0014200,AK
3,3,2015,violent-crime,AK0014200,AK
2,1,2016,aggravated-assault,AK0014200,AK
0,0,2016,arson,AK0014200,AK
1,0,2016,burglary,AK0014200,AK
0,0,2016,homicide,AK0014200,AK
0,0,2016,human-trafficing,AK0014200,AK
62,2,2016,larceny,AK0014200,AK
3,0,2016,motor-vehicle-theft,AK0014200,AK
66,2,2016,property-crime,AK0014200,AK
2,0,2016,rape,AK0014200,AK
0,0,2016,rape-legacy,AK0014200,AK
0,0,2016,robbery,AK0014200,AK
4,1,2016,violent-crime,AK0014200,AK
3,0,2017,aggravated-assault,AK0014200,AK
0,0,2017,arson,AK0014200,AK
0,0,2017,burglary,AK0014200,AK
0,0,2017,homicide,AK0014200,AK
0,0,2017,human-trafficing,AK0014200,AK
62,8,2017,larceny,AK0014200,AK
4,1,2017,motor-vehicle-theft,AK0014200,AK
66,9,2017,property-crime,AK0014200,AK
1,0,2017,rape,AK0014200,AK
0,0,2017,rape-legacy,AK0014200,AK
0,0,2017,robbery,AK0014200,AK
4,0,2017,violent-crime,AK0014200,AK
4,4,2014,aggravated-assault,AK0012100,AK
0,0,2014,arson,AK0012100,AK
12,4,2014,burglary,AK0012100,AK
0,0,2014,homicide,AK0012100,AK
0,0,2014,human-trafficing,AK0012100,AK
25,1,2014,larceny,AK0012100,AK
6,0,2014,motor-vehicle-theft,AK0012100,AK
43,5,2014,property-crime,AK0012100,AK
0,0,2014,rape,AK0012100,AK
0,0,2014,rape-legacy,AK0012100,AK
0,0,2014,robbery,AK0012100,AK
4,4,2014,violent-crime,AK0012100,AK
9,8,2015,aggravated-assault,AK0012100,AK
0,0,2015,arson,AK0012100,AK
12,1,2015,burglary,AK0012100,AK
0,0,2015,homicide,AK0012100,AK
0,0,2015,human-trafficing,AK0012100,AK
12,2,2015,larceny,AK0012100,AK
0,0,2015,motor-vehicle-theft,AK0012100,AK
24,3,2015,property-crime,AK0012100,AK
1,0,2015,rape,AK0012100,AK
0,0,2015,rape-legacy,AK0012100,AK
0,0,2015,robbery,AK0012100,AK
10,8,2015,violent-crime,AK0012100,AK
4,1,2016,aggravated-assault,AK0012100,AK
0,0,2016,arson,AK0012100,AK
7,3,2016,burglary,AK0012100,AK
0,0,2016,homicide,AK0012100,AK
0,0,2016,human-trafficing,AK0012100,AK
17,3,2016,larceny,AK0012100,AK
0,0,2016,motor-vehicle-theft,AK0012100,AK
24,6,2016,property-crime,AK0012100,AK
0,0,2016,rape,AK0012100,AK
0,0,2016,rape-legacy,AK0012100,AK
